transaction_id,item,quantity,price_per_unit,total_spent,payment_method,location,transaction_date,province,date,day,month,year,day_of_week,season,is_holiday
TXN_4139158,Coffee,1.0,3.5,3.5,Credit Card,Takeaway,2023-04-07,British Columbia,2023-04-07,7,4,2023,Friday,spring,True
TXN_8843856,Coffee,3.0,3.5,10.5,Credit Card,In-store,2023-01-30,Newfoundland,2023-01-30,30,1,2023,Monday,winter,False
TXN_4008505,Sandwich,1.0,8.0,8.0,Digital Wallet,Takeaway,2023-10-14,Manitoba,2023-10-14,14,10,2023,Saturday,fall,False
TXN_9106594,Coffee,1.0,3.5,3.5,Cash,In-store,2023-07-28,Newfoundland,2023-07-28,28,7,2023,Friday,summer,False
TXN_1235895,Coffee,2.0,3.5,7.0,Digital Wallet,Takeaway,2023-01-24,Saskatchewan,2023-01-24,24,1,2023,Tuesday,winter,False
TXN_1786894,Coffee,2.0,3.5,7.0,Cash,Takeaway,2023-05-03,Newfoundland,2023-05-03,3,5,2023,Wednesday,spring,False
TXN_2426759,Donut,3.0,2.0,6.0,Credit Card,In-store,2023-05-23,Saskatchewan,2023-05-23,23,5,2023,Tuesday,spring,False
TXN_9882292,Coffee,1.0,3.5,3.5,Credit Card,Takeaway,2023-11-05,Saskatchewan,2023-11-05,5,11,2023,Sunday,fall,False
TXN_2576391,Tea,1.0,3.0,3.0,Digital Wallet,In-store,2023-11-08,Saskatchewan,2023-11-08,8,11,2023,Wednesday,fall,False
TXN_3725123,Juice,2.0,4.5,9.0,Credit Card,In-store,2023-11-28,Saskatchewan,2023-11-28,28,11,2023,Tuesday,fall,False
TXN_1763160,Coffee,1.0,3.5,3.5,Credit Card,In-store,2023-12-07,British Columbia,2023-12-07,7,12,2023,Thursday,winter,False
TXN_7040976,Salad,3.0,9.0,27.0,Credit Card,In-store,2023-09-21,British Columbia,2023-09-21,21,9,2023,Thursday,fall,False
TXN_1931867,Tea,1.0,3.0,3.0,Digital Wallet,In-store,2023-07-01,Saskatchewan,2023-07-01,1,7,2023,Saturday,summer,True
TXN_6388229,Coffee,2.0,3.5,7.0,Credit Card,In-store,2023-05-18,Saskatchewan,2023-05-18,18,5,2023,Thursday,spring,False
TXN_8267195,Coffee,2.0,3.5,7.0,Digital Wallet,Takeaway,2023-07-23,Saskatchewan,2023-07-23,23,7,2023,Sunday,summer,False
TXN_3690565,Sandwich,1.0,8.0,8.0,Digital Wallet,In-store,2023-12-05,Newfoundland,2023-12-05,5,12,2023,Tuesday,winter,False
TXN_4082038,Sandwich,1.0,8.0,8.0,Digital Wallet,In-store,2023-09-14,Manitoba,2023-09-14,14,9,2023,Thursday,fall,False
TXN_8006387,Tea,1.0,3.0,3.0,Credit Card,In-store,2023-08-29,British Columbia,2023-08-29,29,8,2023,Tuesday,summer,False
TXN_3268199,Sandwich,5.0,8.0,40.0,Digital Wallet,Takeaway,2023-12-06,British Columbia,2023-12-06,6,12,2023,Wednesday,winter,False
TXN_8157331,Coffee,3.0,3.5,10.5,Digital Wallet,In-store,2023-04-21,British Columbia,2023-04-21,21,4,2023,Friday,spring,False
TXN_5910735,Cookie,2.0,2.5,5.0,Digital Wallet,Takeaway,2023-10-25,British Columbia,2023-10-25,25,10,2023,Wednesday,fall,False
TXN_4067707,Cookie,4.0,2.5,10.0,Credit Card,Takeaway,2023-05-07,Newfoundland,2023-05-07,7,5,2023,Sunday,spring,False
TXN_3242852,Donut,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-12-17,Saskatchewan,2023-12-17,17,12,2023,Sunday,winter,False
TXN_8954840,Coffee,1.0,3.5,3.5,Digital Wallet,Takeaway,2023-12-04,British Columbia,2023-12-04,4,12,2023,Monday,winter,False
TXN_7605533,Cookie,1.0,2.5,2.5,Credit Card,In-store,2023-10-02,Newfoundland,2023-10-02,2,10,2023,Monday,fall,False
TXN_9947869,Coffee,1.0,3.5,3.5,Credit Card,In-store,2023-04-27,Manitoba,2023-04-27,27,4,2023,Thursday,spring,False
TXN_7623162,Coffee,3.0,3.5,10.5,Credit Card,In-store,2023-06-06,British Columbia,2023-06-06,6,6,2023,Tuesday,summer,False
TXN_7106493,Coffee,3.0,3.5,10.5,Digital Wallet,Takeaway,2023-11-03,British Columbia,2023-11-03,3,11,2023,Friday,fall,False
TXN_5419588,Cookie,1.0,2.5,2.5,Cash,In-store,2023-09-19,Newfoundland,2023-09-19,19,9,2023,Tuesday,fall,False
TXN_1013400,Refresher,2.0,5.0,10.0,Cash,Takeaway,2023-09-25,Newfoundland,2023-09-25,25,9,2023,Monday,fall,False
TXN_3805519,Juice,1.0,4.5,4.5,Cash,In-store,2023-06-27,British Columbia,2023-06-27,27,6,2023,Tuesday,summer,False
TXN_4728590,Salad,1.0,9.0,9.0,Cash,Takeaway,2023-11-16,Manitoba,2023-11-16,16,11,2023,Thursday,fall,False
TXN_3624339,Coffee,1.0,3.5,3.5,Cash,In-store,2023-03-09,Manitoba,2023-03-09,9,3,2023,Thursday,spring,False
TXN_3692363,Sandwich,2.0,8.0,16.0,Credit Card,In-store,2023-05-24,Manitoba,2023-05-24,24,5,2023,Wednesday,spring,False
TXN_8258528,Refresher,1.0,5.0,5.0,Credit Card,In-store,2023-11-10,British Columbia,2023-11-10,10,11,2023,Friday,fall,False
TXN_8751831,Cookie,1.0,2.5,2.5,Credit Card,In-store,2023-06-05,British Columbia,2023-06-05,5,6,2023,Monday,summer,False
TXN_7723737,Tea,3.0,3.0,9.0,Credit Card,In-store,2023-05-12,British Columbia,2023-05-12,12,5,2023,Friday,spring,False
TXN_4122060,Coffee,1.0,3.5,3.5,Cash,In-store,2023-07-14,Newfoundland,2023-07-14,14,7,2023,Friday,summer,False
TXN_5159095,Tea,4.0,3.0,12.0,Cash,In-store,2023-02-27,British Columbia,2023-02-27,27,2,2023,Monday,winter,False
TXN_9149277,Cookie,2.0,2.5,5.0,Cash,In-store,2023-03-10,British Columbia,2023-03-10,10,3,2023,Friday,spring,False
TXN_7161039,Salad,2.0,9.0,18.0,Credit Card,Takeaway,2023-03-15,Newfoundland,2023-03-15,15,3,2023,Wednesday,spring,False
TXN_4515965,Refresher,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-06-03,British Columbia,2023-06-03,3,6,2023,Saturday,summer,False
TXN_7910671,Coffee,4.0,3.5,14.0,Cash,In-store,2023-05-22,British Columbia,2023-05-22,22,5,2023,Monday,spring,True
TXN_4617971,Tea,1.0,3.0,3.0,Credit Card,Takeaway,2023-02-25,Manitoba,2023-02-25,25,2,2023,Saturday,winter,False
TXN_3822967,Refresher,2.0,5.0,10.0,Cash,In-store,2023-08-18,Manitoba,2023-08-18,18,8,2023,Friday,summer,False
TXN_3038571,Coffee,1.0,3.5,3.5,Credit Card,Takeaway,2023-04-11,Newfoundland,2023-04-11,11,4,2023,Tuesday,spring,False
TXN_4929557,Coffee,1.0,3.5,3.5,Digital Wallet,Takeaway,2023-10-10,British Columbia,2023-10-10,10,10,2023,Tuesday,fall,False
TXN_5951831,Coffee,2.0,3.5,7.0,Cash,In-store,2023-03-07,Manitoba,2023-03-07,7,3,2023,Tuesday,spring,True
TXN_6685208,Refresher,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-01-17,Newfoundland,2023-01-17,17,1,2023,Tuesday,winter,False
TXN_2855883,Cookie,2.0,2.5,5.0,Digital Wallet,Takeaway,2023-01-07,Manitoba,2023-01-07,7,1,2023,Saturday,winter,False
TXN_9523378,Donut,1.0,2.0,2.0,Cash,In-store,2023-04-14,Saskatchewan,2023-04-14,14,4,2023,Friday,spring,False
TXN_9448289,Donut,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-09-04,British Columbia,2023-09-04,4,9,2023,Monday,fall,True
TXN_9145133,Sandwich,2.0,8.0,16.0,Credit Card,Takeaway,2023-11-10,British Columbia,2023-11-10,10,11,2023,Friday,fall,False
TXN_5186387,Donut,2.0,2.0,4.0,Cash,In-store,2023-08-02,British Columbia,2023-08-02,2,8,2023,Wednesday,summer,False
TXN_9209214,Juice,5.0,4.5,22.5,Digital Wallet,Takeaway,2023-07-28,Manitoba,2023-07-28,28,7,2023,Friday,summer,False
TXN_3633762,Donut,2.0,2.0,4.0,Cash,In-store,2023-04-24,Manitoba,2023-04-24,24,4,2023,Monday,spring,False
TXN_6078864,Sandwich,2.0,8.0,16.0,Cash,In-store,2023-02-05,Newfoundland,2023-02-05,5,2,2023,Sunday,winter,False
TXN_1277167,Refresher,4.0,5.0,20.0,Credit Card,In-store,2023-09-26,Manitoba,2023-09-26,26,9,2023,Tuesday,fall,False
TXN_1574166,Sandwich,3.0,8.0,24.0,Credit Card,Takeaway,2023-08-10,Saskatchewan,2023-08-10,10,8,2023,Thursday,summer,False
TXN_4723184,Tea,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-02-08,Saskatchewan,2023-02-08,8,2,2023,Wednesday,winter,False
TXN_5831455,Juice,2.0,4.5,9.0,Digital Wallet,Takeaway,2023-04-19,Manitoba,2023-04-19,19,4,2023,Wednesday,spring,False
TXN_8171476,Refresher,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-09-28,Newfoundland,2023-09-28,28,9,2023,Thursday,fall,False
TXN_4818645,Tea,1.0,3.0,3.0,Digital Wallet,In-store,2023-10-23,British Columbia,2023-10-23,23,10,2023,Monday,fall,False
TXN_1888835,Coffee,2.0,3.5,7.0,Cash,In-store,2023-12-07,Newfoundland,2023-12-07,7,12,2023,Thursday,winter,False
TXN_6567788,Coffee,1.0,3.5,3.5,Credit Card,Takeaway,2023-02-16,Saskatchewan,2023-02-16,16,2,2023,Thursday,winter,False
TXN_1779860,Sandwich,1.0,8.0,8.0,Digital Wallet,In-store,2023-01-05,Saskatchewan,2023-01-05,5,1,2023,Thursday,winter,False
TXN_5018888,Coffee,3.0,3.5,10.5,Digital Wallet,In-store,2023-05-05,Newfoundland,2023-05-05,5,5,2023,Friday,spring,False
TXN_8628277,Sandwich,2.0,8.0,16.0,Credit Card,In-store,2023-03-28,Saskatchewan,2023-03-28,28,3,2023,Tuesday,spring,False
TXN_1534897,Refresher,1.0,5.0,5.0,Digital Wallet,In-store,2023-06-14,Manitoba,2023-06-14,14,6,2023,Wednesday,summer,False
TXN_4125584,Coffee,1.0,3.5,3.5,Cash,In-store,2023-01-04,Newfoundland,2023-01-04,4,1,2023,Wednesday,winter,False
TXN_5682809,Cookie,1.0,2.5,2.5,Credit Card,In-store,2023-11-20,Manitoba,2023-11-20,20,11,2023,Monday,fall,False
TXN_1571748,Juice,2.0,4.5,9.0,Credit Card,In-store,2023-08-04,Saskatchewan,2023-08-04,4,8,2023,Friday,summer,False
TXN_9469697,Salad,3.0,9.0,27.0,Credit Card,In-store,2023-09-07,Saskatchewan,2023-09-07,7,9,2023,Thursday,fall,False
TXN_5953895,Donut,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-03-20,British Columbia,2023-03-20,20,3,2023,Monday,spring,False
TXN_6851316,Tea,1.0,3.0,3.0,Digital Wallet,In-store,2023-03-27,Saskatchewan,2023-03-27,27,3,2023,Monday,spring,False
TXN_7693923,Donut,4.0,2.0,8.0,Credit Card,In-store,2023-09-19,British Columbia,2023-09-19,19,9,2023,Tuesday,fall,False
TXN_8272088,Tea,1.0,3.0,3.0,Cash,In-store,2023-05-11,Saskatchewan,2023-05-11,11,5,2023,Thursday,spring,False
TXN_2801781,Juice,1.0,4.5,4.5,Cash,In-store,2023-08-29,British Columbia,2023-08-29,29,8,2023,Tuesday,summer,False
TXN_1165319,Salad,2.0,9.0,18.0,Cash,In-store,2023-11-06,Manitoba,2023-11-06,6,11,2023,Monday,fall,False
TXN_4391597,Refresher,2.0,5.0,10.0,Cash,In-store,2023-01-01,Newfoundland,2023-01-01,1,1,2023,Sunday,winter,True
TXN_6025724,Juice,4.0,4.5,18.0,Cash,In-store,2023-05-29,Manitoba,2023-05-29,29,5,2023,Monday,spring,False
TXN_8927723,Tea,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-04,Saskatchewan,2023-07-04,4,7,2023,Tuesday,summer,False
TXN_1397954,Tea,1.0,3.0,3.0,Credit Card,Takeaway,2023-10-23,Newfoundland,2023-10-23,23,10,2023,Monday,fall,False
TXN_1887472,Tea,2.0,3.0,6.0,Credit Card,In-store,2023-09-25,Manitoba,2023-09-25,25,9,2023,Monday,fall,False
TXN_7713810,Coffee,1.0,3.5,3.5,Digital Wallet,Takeaway,2023-04-27,Saskatchewan,2023-04-27,27,4,2023,Thursday,spring,False
TXN_4103349,Salad,1.0,9.0,9.0,Cash,Takeaway,2023-05-29,British Columbia,2023-05-29,29,5,2023,Monday,spring,False
TXN_4222230,Tea,1.0,3.0,3.0,Cash,In-store,2023-09-09,Newfoundland,2023-09-09,9,9,2023,Saturday,fall,False
TXN_9244050,Refresher,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-04-11,Newfoundland,2023-04-11,11,4,2023,Tuesday,spring,False
TXN_2525725,Sandwich,2.0,8.0,16.0,Cash,In-store,2023-09-14,Saskatchewan,2023-09-14,14,9,2023,Thursday,fall,False
TXN_3731121,Donut,2.0,2.0,4.0,Credit Card,Takeaway,2023-05-09,Newfoundland,2023-05-09,9,5,2023,Tuesday,spring,False
TXN_7896945,Refresher,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-10-02,Newfoundland,2023-10-02,2,10,2023,Monday,fall,False
TXN_6503537,Sandwich,4.0,8.0,32.0,Credit Card,In-store,2023-08-01,Manitoba,2023-08-01,1,8,2023,Tuesday,summer,False
TXN_3964508,Coffee,3.0,3.5,10.5,Digital Wallet,In-store,2023-08-07,Saskatchewan,2023-08-07,7,8,2023,Monday,summer,False
TXN_5959283,Coffee,4.0,3.5,14.0,Cash,In-store,2023-03-30,Manitoba,2023-03-30,30,3,2023,Thursday,spring,False
TXN_5554016,Tea,2.0,3.0,6.0,Cash,Takeaway,2023-02-16,Saskatchewan,2023-02-16,16,2,2023,Thursday,winter,False
TXN_3379318,Tea,1.0,3.0,3.0,Digital Wallet,In-store,2023-03-03,Saskatchewan,2023-03-03,3,3,2023,Friday,spring,False
TXN_3541554,Tea,2.0,3.0,6.0,Credit Card,In-store,2023-05-10,Saskatchewan,2023-05-10,10,5,2023,Wednesday,spring,False
TXN_6252894,Juice,1.0,4.5,4.5,Cash,In-store,2023-11-16,Manitoba,2023-11-16,16,11,2023,Thursday,fall,False
TXN_2019038,Refresher,2.0,5.0,10.0,Credit Card,In-store,2023-07-21,Manitoba,2023-07-21,21,7,2023,Friday,summer,False
TXN_7030059,Donut,1.0,2.0,2.0,Cash,In-store,2023-04-06,Newfoundland,2023-04-06,6,4,2023,Thursday,spring,False
TXN_6283961,Coffee,1.0,3.5,3.5,Digital Wallet,Takeaway,2023-06-29,Newfoundland,2023-06-29,29,6,2023,Thursday,summer,False
TXN_5402562,Donut,1.0,2.0,2.0,Digital Wallet,In-store,2023-04-12,Newfoundland,2023-04-12,12,4,2023,Wednesday,spring,False
TXN_3656116,Coffee,1.0,3.5,3.5,Cash,In-store,2023-09-29,Saskatchewan,2023-09-29,29,9,2023,Friday,fall,False
TXN_3666497,Donut,2.0,2.0,4.0,Credit Card,In-store,2023-03-13,Saskatchewan,2023-03-13,13,3,2023,Monday,spring,False
TXN_1156902,Cookie,1.0,2.5,2.5,Digital Wallet,Takeaway,2023-10-27,British Columbia,2023-10-27,27,10,2023,Friday,fall,False
TXN_9586444,Cookie,5.0,2.5,12.5,Cash,In-store,2023-08-25,Newfoundland,2023-08-25,25,8,2023,Friday,summer,False
TXN_7626268,Sandwich,1.0,8.0,8.0,Digital Wallet,Takeaway,2023-12-25,Newfoundland,2023-12-25,25,12,2023,Monday,winter,True
TXN_7619442,Donut,2.0,2.0,4.0,Credit Card,In-store,2023-09-14,Manitoba,2023-09-14,14,9,2023,Thursday,fall,False
TXN_8988777,Sandwich,3.0,8.0,24.0,Digital Wallet,In-store,2023-12-28,Manitoba,2023-12-28,28,12,2023,Thursday,winter,False
TXN_9124225,Donut,2.0,2.0,4.0,Credit Card,In-store,2023-06-04,Newfoundland,2023-06-04,4,6,2023,Sunday,summer,False
TXN_8527594,Donut,2.0,2.0,4.0,Credit Card,In-store,2023-09-25,Manitoba,2023-09-25,25,9,2023,Monday,fall,False
TXN_8793186,Juice,1.0,4.5,4.5,Credit Card,Takeaway,2023-10-26,Newfoundland,2023-10-26,26,10,2023,Thursday,fall,False
TXN_5953846,Sandwich,2.0,8.0,16.0,Digital Wallet,In-store,2023-04-14,Saskatchewan,2023-04-14,14,4,2023,Friday,spring,False
TXN_6985984,Cookie,2.0,2.5,5.0,Credit Card,In-store,2023-07-20,British Columbia,2023-07-20,20,7,2023,Thursday,summer,False
TXN_7319299,Juice,1.0,4.5,4.5,Credit Card,In-store,2023-08-19,Saskatchewan,2023-08-19,19,8,2023,Saturday,summer,False
TXN_8540098,Coffee,2.0,3.5,7.0,Credit Card,In-store,2023-04-27,Saskatchewan,2023-04-27,27,4,2023,Thursday,spring,False
TXN_3269271,Donut,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-12-22,Newfoundland,2023-12-22,22,12,2023,Friday,winter,False
TXN_7921526,Refresher,2.0,5.0,10.0,Credit Card,Takeaway,2023-09-12,British Columbia,2023-09-12,12,9,2023,Tuesday,fall,False
TXN_4181882,Donut,2.0,2.0,4.0,Credit Card,In-store,2023-01-27,Manitoba,2023-01-27,27,1,2023,Friday,winter,False
TXN_6007910,Sandwich,1.0,8.0,8.0,Digital Wallet,In-store,2023-08-08,Manitoba,2023-08-08,8,8,2023,Tuesday,summer,False
TXN_9866098,Coffee,1.0,3.5,3.5,Cash,In-store,2023-03-05,British Columbia,2023-03-05,5,3,2023,Sunday,spring,False
TXN_7176285,Donut,1.0,2.0,2.0,Credit Card,In-store,2023-02-01,Saskatchewan,2023-02-01,1,2,2023,Wednesday,winter,False
TXN_7948771,Donut,3.0,2.0,6.0,Cash,In-store,2023-07-25,British Columbia,2023-07-25,25,7,2023,Tuesday,summer,False
TXN_6399758,Coffee,2.0,3.5,7.0,Credit Card,Takeaway,2023-01-11,British Columbia,2023-01-11,11,1,2023,Wednesday,winter,False
TXN_6878004,Sandwich,2.0,8.0,16.0,Cash,In-store,2023-07-20,Saskatchewan,2023-07-20,20,7,2023,Thursday,summer,False
TXN_5463684,Cookie,3.0,2.5,7.5,Cash,In-store,2023-01-13,British Columbia,2023-01-13,13,1,2023,Friday,winter,False
TXN_4769865,Salad,5.0,9.0,45.0,Credit Card,Takeaway,2023-06-06,Saskatchewan,2023-06-06,6,6,2023,Tuesday,summer,False
TXN_3252128,Coffee,1.0,3.5,3.5,Digital Wallet,In-store,2023-04-24,Newfoundland,2023-04-24,24,4,2023,Monday,spring,False
TXN_6462017,Coffee,2.0,3.5,7.0,Cash,Takeaway,2023-12-10,Saskatchewan,2023-12-10,10,12,2023,Sunday,winter,False
TXN_7400668,Coffee,1.0,3.5,3.5,Credit Card,In-store,2023-11-22,Newfoundland,2023-11-22,22,11,2023,Wednesday,fall,False
TXN_8928405,Cookie,1.0,2.5,2.5,Digital Wallet,In-store,2023-06-07,British Columbia,2023-06-07,7,6,2023,Wednesday,summer,False
TXN_6978698,Coffee,1.0,3.5,3.5,Cash,Takeaway,2023-09-27,British Columbia,2023-09-27,27,9,2023,Wednesday,fall,False
TXN_8581090,Coffee,3.0,3.5,10.5,Credit Card,In-store,2023-11-02,Manitoba,2023-11-02,2,11,2023,Thursday,fall,False
TXN_6243839,Tea,2.0,3.0,6.0,Digital Wallet,In-store,2023-10-06,Saskatchewan,2023-10-06,6,10,2023,Friday,fall,False
TXN_5333530,Sandwich,2.0,8.0,16.0,Cash,In-store,2023-10-03,Newfoundland,2023-10-03,3,10,2023,Tuesday,fall,False
TXN_2796299,Salad,2.0,9.0,18.0,Digital Wallet,In-store,2023-04-07,Saskatchewan,2023-04-07,7,4,2023,Friday,spring,True
TXN_6917575,Coffee,1.0,3.5,3.5,Digital Wallet,Takeaway,2023-11-14,Manitoba,2023-11-14,14,11,2023,Tuesday,fall,False
TXN_6846658,Coffee,3.0,3.5,10.5,Credit Card,In-store,2023-10-18,Newfoundland,2023-10-18,18,10,2023,Wednesday,fall,False
TXN_8668959,Coffee,2.0,3.5,7.0,Digital Wallet,Takeaway,2023-06-16,British Columbia,2023-06-16,16,6,2023,Friday,summer,False
TXN_8698324,Tea,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-06-12,Manitoba,2023-06-12,12,6,2023,Monday,summer,False
TXN_4349194,Tea,4.0,3.0,12.0,Credit Card,In-store,2023-01-28,British Columbia,2023-01-28,28,1,2023,Saturday,winter,False
TXN_5007653,Tea,2.0,3.0,6.0,Cash,In-store,2023-03-27,British Columbia,2023-03-27,27,3,2023,Monday,spring,False
TXN_6743919,Cookie,1.0,2.5,2.5,Digital Wallet,Takeaway,2023-10-09,Newfoundland,2023-10-09,9,10,2023,Monday,fall,False
TXN_7347898,Tea,2.0,3.0,6.0,Digital Wallet,In-store,2023-05-19,Saskatchewan,2023-05-19,19,5,2023,Friday,spring,False
TXN_9857441,Donut,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-05-11,British Columbia,2023-05-11,11,5,2023,Thursday,spring,False
TXN_1167290,Refresher,5.0,5.0,25.0,Credit Card,In-store,2023-04-21,British Columbia,2023-04-21,21,4,2023,Friday,spring,False
TXN_7056234,Donut,1.0,2.0,2.0,Credit Card,In-store,2023-09-07,Manitoba,2023-09-07,7,9,2023,Thursday,fall,False
TXN_8126905,Sandwich,1.0,8.0,8.0,Credit Card,In-store,2023-06-19,British Columbia,2023-06-19,19,6,2023,Monday,summer,False
TXN_8126905,Tea,1.0,3.0,3.0,Credit Card,Takeaway,2023-12-29,British Columbia,2023-12-29,29,12,2023,Friday,winter,False
TXN_8229348,Cookie,1.0,2.5,2.5,Cash,In-store,2023-12-25,Newfoundland,2023-12-25,25,12,2023,Monday,winter,True
TXN_5374136,Coffee,2.0,3.5,7.0,Digital Wallet,In-store,2023-11-14,Newfoundland,2023-11-14,14,11,2023,Tuesday,fall,False
TXN_6463339,Coffee,1.0,3.5,3.5,Digital Wallet,Takeaway,2023-12-22,Newfoundland,2023-12-22,22,12,2023,Friday,winter,False
TXN_7800103,Cookie,1.0,2.5,2.5,Cash,In-store,2023-09-18,British Columbia,2023-09-18,18,9,2023,Monday,fall,False
TXN_9875134,Tea,1.0,3.0,3.0,Cash,In-store,2023-09-28,Newfoundland,2023-09-28,28,9,2023,Thursday,fall,False
TXN_8067136,Juice,1.0,4.5,4.5,Cash,In-store,2023-05-05,British Columbia,2023-05-05,5,5,2023,Friday,spring,False
TXN_8104945,Sandwich,3.0,8.0,24.0,Cash,In-store,2023-09-14,British Columbia,2023-09-14,14,9,2023,Thursday,fall,False
TXN_4699962,Sandwich,3.0,8.0,24.0,Digital Wallet,Takeaway,2023-03-20,British Columbia,2023-03-20,20,3,2023,Monday,spring,False
TXN_5796584,Coffee,2.0,3.5,7.0,Digital Wallet,In-store,2023-10-11,Newfoundland,2023-10-11,11,10,2023,Wednesday,fall,False
TXN_6888443,Refresher,1.0,5.0,5.0,Credit Card,Takeaway,2023-12-16,Saskatchewan,2023-12-16,16,12,2023,Saturday,winter,False
TXN_1939742,Tea,3.0,3.0,9.0,Cash,In-store,2023-05-05,British Columbia,2023-05-05,5,5,2023,Friday,spring,False
TXN_7604063,Coffee,1.0,3.5,3.5,Digital Wallet,Takeaway,2023-05-11,British Columbia,2023-05-11,11,5,2023,Thursday,spring,False
TXN_2883886,Refresher,4.0,5.0,20.0,Cash,In-store,2023-02-24,Saskatchewan,2023-02-24,24,2,2023,Friday,winter,False
TXN_7105309,Tea,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-03-02,Newfoundland,2023-03-02,2,3,2023,Thursday,spring,False
TXN_3916424,Juice,1.0,4.5,4.5,Digital Wallet,In-store,2023-02-17,Manitoba,2023-02-17,17,2,2023,Friday,winter,False
TXN_8334739,Coffee,1.0,3.5,3.5,Digital Wallet,Takeaway,2023-08-21,Manitoba,2023-08-21,21,8,2023,Monday,summer,False
TXN_1483515,Coffee,5.0,3.5,17.5,Cash,In-store,2023-08-16,Saskatchewan,2023-08-16,16,8,2023,Wednesday,summer,False
TXN_3817821,Sandwich,3.0,8.0,24.0,Digital Wallet,Takeaway,2023-11-10,Newfoundland,2023-11-10,10,11,2023,Friday,fall,False
TXN_3942748,Coffee,1.0,3.5,3.5,Cash,In-store,2023-05-24,British Columbia,2023-05-24,24,5,2023,Wednesday,spring,False
TXN_7768819,Juice,1.0,4.5,4.5,Credit Card,In-store,2023-02-12,Saskatchewan,2023-02-12,12,2,2023,Sunday,winter,False
TXN_2529668,Salad,2.0,9.0,18.0,Credit Card,In-store,2023-12-23,British Columbia,2023-12-23,23,12,2023,Saturday,winter,False
TXN_4315377,Tea,5.0,3.0,15.0,Credit Card,Takeaway,2023-07-27,Manitoba,2023-07-27,27,7,2023,Thursday,summer,False
TXN_4763770,Juice,2.0,4.5,9.0,Cash,In-store,2023-05-25,British Columbia,2023-05-25,25,5,2023,Thursday,spring,False
TXN_1780969,Coffee,1.0,3.5,3.5,Cash,In-store,2023-04-20,Saskatchewan,2023-04-20,20,4,2023,Thursday,spring,False
TXN_4022576,Donut,1.0,2.0,2.0,Cash,In-store,2023-05-17,British Columbia,2023-05-17,17,5,2023,Wednesday,spring,False
TXN_8349266,Refresher,1.0,5.0,5.0,Digital Wallet,In-store,2023-05-17,Newfoundland,2023-05-17,17,5,2023,Wednesday,spring,False
TXN_8192387,Tea,1.0,3.0,3.0,Digital Wallet,In-store,2023-05-31,Newfoundland,2023-05-31,31,5,2023,Wednesday,spring,False
TXN_1580354,Coffee,3.0,3.5,10.5,Credit Card,In-store,2023-04-20,British Columbia,2023-04-20,20,4,2023,Thursday,spring,False
TXN_2046870,Coffee,1.0,3.5,3.5,Digital Wallet,In-store,2023-10-02,Saskatchewan,2023-10-02,2,10,2023,Monday,fall,False
TXN_2400318,Coffee,3.0,3.5,10.5,Credit Card,Takeaway,2023-09-13,British Columbia,2023-09-13,13,9,2023,Wednesday,fall,False
TXN_5345750,Tea,1.0,3.0,3.0,Credit Card,Takeaway,2023-05-19,Saskatchewan,2023-05-19,19,5,2023,Friday,spring,False
TXN_7245646,Cookie,1.0,2.5,2.5,Digital Wallet,Takeaway,2023-12-11,Manitoba,2023-12-11,11,12,2023,Monday,winter,False
TXN_9498289,Tea,2.0,3.0,6.0,Credit Card,Takeaway,2023-02-26,British Columbia,2023-02-26,26,2,2023,Sunday,winter,False
TXN_7796496,Coffee,3.0,3.5,10.5,Cash,Takeaway,2023-10-19,Newfoundland,2023-10-19,19,10,2023,Thursday,fall,False
TXN_2252033,Refresher,2.0,5.0,10.0,Cash,In-store,2023-07-24,Newfoundland,2023-07-24,24,7,2023,Monday,summer,False
TXN_7340020,Juice,2.0,4.5,9.0,Cash,In-store,2023-06-30,British Columbia,2023-06-30,30,6,2023,Friday,summer,False
TXN_8922605,Tea,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-10-17,British Columbia,2023-10-17,17,10,2023,Tuesday,fall,False
TXN_5981495,Donut,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-04-27,Manitoba,2023-04-27,27,4,2023,Thursday,spring,False
TXN_4358976,Tea,5.0,3.0,15.0,Credit Card,In-store,2023-01-13,Manitoba,2023-01-13,13,1,2023,Friday,winter,False
TXN_7167769,Coffee,2.0,3.5,7.0,Digital Wallet,Takeaway,2023-09-25,Newfoundland,2023-09-25,25,9,2023,Monday,fall,False
TXN_7457079,Donut,3.0,2.0,6.0,Cash,In-store,2023-05-08,Manitoba,2023-05-08,8,5,2023,Monday,spring,False
